userCode;session;Alertness;GoNoGo;sGoNoGo;sDividedAttention_sens;sDividedAttention_bias;DividedAttention;OperationSpan;OperationSpan_calc;NBack;sNBack_sens;sNBack_bias;RWT_Version;RWT;Wellbeing;TrainingMotivation;Group
1wk0d;46;0.240188766;0.227024343;1;5.361292166;-3;0.802596537;0.898809524;0.947916667;0.542395995;5.279134547;0.442342696;R;14;100;100;ACTV
1wk0d;47;0.232747402;0.204336683;1;6.899387029;-1;0.754840419;0.919642857;0.975;0.440545889;6.978213743;0.121811041;R;13;79.3;99.61;ACTV
1wk0d;49;0.257853482;0.206236081;1;6.003887067;1;0.842142203;0.964285714;0.954166667;0.359820747;3.64631984;0.633575853;S;13;99.09;100;ACTV
1wk0d;50;0.25263728;0.219268254;1;6.931146232;-1;0.870153613;0.901785714;0.979166667;0.636143466;4.691347882;0.736236029;K;13;100;100;ACTV
1wk0d;52;0.242731359;0.239990528;1;8.108021221;1;0.756767809;0.87202381;0.982142857;0.407224502;6.4492058;-0.14269293;P;11;100;100;ACTV
1wk0d;54;0.252569207;0.220576074;1;6.863803391;0;0.744395569;0.939285714;0.958333333;0.448543668;4.336356598;0.558740386;P;15;100;100;ACTV
1wk0d;56;0.237956285;0.239937379;1;6.863803391;-1;0.761037245;0.889880952;0.950892857;0.462926626;5.279134547;0.442342696;R;15;98.18;100;ACTV
1wk0d;57;0.274756493;0.234496511;1;7.041994754;1;0.8522325;0.95;0.9125;0.497579692;5.279134547;0.442342696;S;14;100;100;ACTV
27iv0;1;0.360603562;0.372182387;0.85;4.672080891;-4;1.081464053;0.977164612;0.996150124;0.671248607;5.80814249;0.706846668;S;12;NA;NA;LANG
27iv0;3;0.300029936;0.357041319;0.923076923;8.130647968;0;0.919148411;0.660551403;0.996150124;0.558246017;5.220355825;1.00074;K;12;85.16;93.49;LANG
27iv0;5;0.304231899;0.313463068;1;8.167635715;0;0.841895082;0.977164612;0.996150124;0.424055136;5.80814249;0.706846668;P;9;92.84;90.36;LANG
27iv0;6;0.274468371;0.311720646;1;8.130647968;0;0.793789727;0.924759667;0.996150124;0.625093733;8.094683649;0.680045994;R;12;92.19;99.61;LANG
27iv0;8;0.297055483;0.342391141;1;5.915602901;-2;0.776576942;0.964285714;0.975;0.502459611;8.094683649;0.680045994;S;12;91.28;92.97;LANG
27iv0;10;0.301280388;0.280535004;1;8.02125618;0;0.921194694;0.964285714;0.94375;0.643891658;8.094683649;0.680045994;K;13;77.21;89.32;LANG
27iv0;14;0.347673127;0.288630981;1;6.329720906;-1;0.784198061;0.958333333;1;0.495495558;6.336825731;1.558974953;P;10;87.76;86.59;LANG
27iv0;16;0.305747049;0.326880026;1;7.041994754;-1;0.7711798;0.813988095;0.94375;0.486998283;6.924612396;1.265081621;R;14;80.08;92.45;LANG
27iv0;18;0.301253404;0.335763041;1;8.19450551;0;0.763529529;1;1;0.489865101;8.094683649;0.680045994;S;18;91.15;92.19;LANG
27iv0;20;0.297646173;0.295984656;1;7.985143931;0;0.831013933;0.94047619;0.982142857;0.448834584;8.094683649;0.680045994;K;16;92.71;91.67;LANG
27iv0;22;0.301817937;0.323963642;1;6.824011286;1;0.800430377;0.946428571;0.975;0.480583529;5.80814249;0.706846668;P;14;92.45;92.19;LANG
27iv0;24;0.298917992;0.331845784;1;6.779543048;-1;0.798145294;0.828571429;0.957142857;0.421954173;6.978213743;0.121811041;R;15;92.45;92.71;LANG
27iv0;26;0.286477115;0.301519834;1;7.041994754;1;0.753214944;0.964285714;1;0.460660662;8.094683649;0.680045994;S;19;93.1;93.36;LANG
27iv0;28;0.286255993;0.332155506;1;5.899897354;-1;0.841959159;0.928571429;0.975;0.475080167;8.094683649;0.680045994;K;15;94.14;93.23;LANG
27iv0;30;0.294343702;0.325187415;1;6.984407631;-1;0.830401158;0.946428571;0.96875;0.496211932;8.094683649;0.680045994;P;15;93.88;94.66;LANG
27iv0;32;0.27273316;0.319842114;1;7.025538315;-1;0.813725301;1;1;0.438938995;5.80814249;0.706846668;R;15;93.49;93.36;LANG
27iv0;34;0.295925941;0.335589692;1;8.02125618;0;0.765364703;0.958333333;0.9375;0.43827892;8.094683649;0.680045994;S;19;92.71;92.32;LANG
27iv0;36;0.269614006;0.311982576;1;8.053569169;1;0.705811599;0.939285714;0.975;0.45654572;8.094683649;0.680045994;K;17;95.05;94.01;LANG
27iv0;38;0.282854855;0.260129658;1;8.167635715;0;0.719788645;0.880952381;0.895833333;0.46438648;8.094683649;0.680045994;P;14;92.84;89.84;LANG
27iv0;40;0.293164862;0.268232309;1;7.089799019;1;0.759696253;0.958333333;1;0.646395496;8.094683649;0.680045994;R;18;94.14;93.1;LANG
27iv0;42;0.301762688;0.30015831;1;8.053569169;0;0.778149394;1;0.979166667;0.614130405;5.80814249;0.706846668;S;17;95.57;92.71;LANG
27iv0;44;0.307210386;0.308509549;1;8.19450551;0;0.905571113;1;1;0.583404394;5.80814249;0.706846668;K;15;94.66;93.88;LANG
27iv0;46;0.31375461;0.325878088;0.928571429;7.985143931;0;0.771852652;0.94047619;0.982142857;0.443973266;8.094683649;0.680045994;P;14;95.05;94.79;LANG
27iv0;48;0.29173645;0.322761093;1;8.150467912;0;0.84362592;0.982142857;0.96875;0.485940566;8.094683649;0.680045994;R;20;90.63;93.36;LANG
27iv0;50;0.300620096;0.269441623;1;7.006393249;-1;0.683312082;0.8;0.895833333;0.478382156;8.094683649;0.680045994;S;18;94.66;90.1;LANG
27iv0;52;0.283407962;0.309575677;1;8.182279739;0;0.713936298;1;1;0.575532143;8.094683649;0.680045994;K;16;92.71;92.58;LANG
27iv0;54;0.278030174;0.27873591;1;8.204398418;0;0.70199955;0.964285714;0.982142857;0.485933817;8.094683649;0.680045994;P;13;92.45;93.23;LANG
27iv0;56;0.281736399;0.32806495;1;8.182279739;0;0.692844977;0.979166667;0.975;0.597603028;8.094683649;0.680045994;R;16;94.79;94.79;LANG
27iv0;58;0.292342458;0.302863121;1;6.984407631;1;0.755159581;1;0.96875;0.510470101;8.094683649;0.680045994;S;18;94.27;94.14;LANG
27iv0;60;0.305960366;0.337634921;1;8.167635715;0;0.736115261;0.964285714;1;0.519138115;8.094683649;0.680045994;K;17;95.05;95.7;LANG
27iv0;62;0.295320281;0.342493296;1;6.779543048;0;0.787449275;0.922619048;1;0.464002866;8.094683649;0.680045994;P;13;94.92;95.7;LANG
27iv0;63;0.267338702;0.315605475;1;8.082402254;0;0.716431631;0.961309524;0.975;0.470547896;8.094683649;0.680045994;R;16;94.92;94.4;LANG
34qgx;2;0.340469062;0.416782856;0.833333333;4.805004168;0;1.168305477;0.324371616;0.868870539;0.883205009;1.661397651;-0.016599035;K;15;85.29;65.63;ACTV
34qgx;3;0.388626179;0.470761392;0.916666667;5.299316867;-3;0.948022524;0.457143671;0.934233726;0.821923482;3.916502752;0.768667309;S;14;86.97;71.96;ACTV
34qgx;4;0.406260227;0.403065373;0.894736842;4.183140061;-1;0.842396351;0.459155368;0.864512993;0.827683051;3.350935547;0.066029861;P;9;84.9;81.51;ACTV
34qgx;6;0.43504663;0.372784427;1;7.006393249;0;0.926190176;0.479272346;0.857976674;0.678837711;3.496507561;0.138815868;R;14;84.24;86.59;ACTV
34qgx;8;0.372904654;0.32586404;0.866666667;7.006393249;0;0.903105021;0.431547619;0.855952381;0.970328708;3.350935547;0.066029861;S;12;32.42;65.1;ACTV
34qgx;10;0.392860583;0.400119884;1;4.821893169;-1;0.805591118;0.791071429;0.929166667;0.789920727;4.336356598;0.558740386;K;15;88.15;78.78;ACTV
34qgx;12;0.371940991;0.320247984;1;7.985143931;0;0.775878638;0.760714286;0.857142857;0.712910432;3.938722212;-0.227863471;P;15;78.13;83.98;ACTV
34qgx;16;0.384078716;0.391860604;1;4.765424649;-4;0.80670665;0.719940476;0.954166667;0.924276179;3.239755226;0.430293546;S;14;81.38;86.59;ACTV
34qgx;17;0.417230444;0.370002061;1;5.658707622;1;0.747885356;0.575;0.845833333;0.837917038;5.254365479;-0.74011309;S;15;80.73;73.57;ACTV
34qgx;18;0.403107087;0.385854371;1;8.02125618;0;0.786213383;0.624702381;0.9125;0.809202359;4.247395737;-0.073526709;K;16;69.53;50;ACTV
34qgx;20;0.353596168;0.379340231;1;8.19450551;1;0.730828732;0.463988095;0.833333333;0.824919244;3.846271628;0.313697901;P;14;30.08;66.02;ACTV
34qgx;22;0.314365264;0.42313911;0.941176471;5.899897354;-2;0.77942989;0.714880952;0.939285714;0.804507299;3.426417782;0.523624824;R;14;81.51;88.54;ACTV
34qgx;24;0.359808618;0.386574658;1;4.880273476;2;0.85067404;0.730952381;0.901785714;0.943149;2.505097702;0.984284864;S;16;79.17;98.96;ACTV
34qgx;26;0.298810329;0.39726277;1;6.779543048;-1;0.72557153;0.572321429;0.979166667;0.924015469;2.288041341;0.597476964;K;15;79.95;78.52;ACTV
34qgx;28;0.333982076;0.381951007;1;6.824011286;1;0.754857381;0.588095238;1;0.947781354;2.155333636;0.809402831;P;14;90.63;95.18;ACTV
34qgx;30;0.361891917;0.356450111;1;7.006393249;-1;0.783507168;0.626488095;0.96875;0.813242102;3.304033633;0.804718956;R;18;75.91;78.78;ACTV
34qgx;32;0.336255167;0.402539151;1;5.80814249;0;0.731263609;0.42827381;0.979166667;0.918286872;3.92920783;1.117306055;S;15;79.43;86.72;ACTV
34qgx;34;0.356527669;0.370959202;1;7.055887886;-1;0.746805747;0.657440476;0.870833333;0.799796408;4.80050198;1.210666923;K;16;81.77;81.12;ACTV
34qgx;35;0.317899934;0.366028666;1;5.272315564;-1;0.846816231;0.858928571;0.975;0.836060524;3.610917913;1.805458956;K;16;84.77;89.19;ACTV
34qgx;38;0.367825377;0.411263307;1;8.082402254;0;0.797999673;0.756547619;1;0.983229796;3.003279479;0.955096033;R;16;75;29.56;ACTV
34qgx;40;0.322623517;0.41918213;1;6.984407631;-1;0.76991415;0.701190476;0.975;0.73021251;4.434058293;0.019804569;S;20;83.98;90.76;ACTV
34qgx;42;0.333991757;0.384558856;1;8.130647968;0;0.726328589;0.613095238;0.982142857;0.754482854;4.336356598;0.558740386;K;15;50;27.86;ACTV
34qgx;44;0.323794765;0.341782182;1;5.776964092;-1;0.669416989;0.794047619;0.901785714;0.887833552;3.916502752;0.768667309;P;15;50;78.26;ACTV
34qgx;46;0.345689491;0.377034836;1;8.130647968;0;0.751823056;0.672916667;0.883035714;0.906107274;3.496507561;0.138815868;R;17;30.08;56.38;ACTV
34qgx;48;0.317845256;0.370098376;1;8.19450551;0;0.735975136;0.655357143;0.91875;0.81527855;4.691347882;0.736236029;S;18;67.58;33.07;ACTV
34qgx;51;0.322217685;0.39594115;1;5.838563087;1;0.822403193;0.719047619;1;1.038708448;3.273462392;1.09018749;P;13;64.71;42.32;ACTV
34qgx;53;0.325390296;0.383816433;0.909090909;5.343609356;-2;0.67969587;0.516071429;0.880952381;0.718981489;3.916502752;0.768667309;P;12;66.41;73.18;ACTV
34qgx;55;0.309580582;0.390870306;1;5.741934241;-2;0.721416131;0.638988095;0.94375;0.676687288;4.271494037;0.946162951;R;15;73.7;83.07;ACTV
34qgx;56;0.326378936;0.437345457;1;8.130647968;0;0.73041081;0.678869048;0.94375;0.577704051;6.924612396;1.265081621;S;12;86.89;83.33;ACTV
34qgx;57;0.292296844;0.409169619;1;6.863803391;-1;0.703923273;0.660714286;1;0.787090043;4.336356598;0.558740386;S;17;97.79;100;ACTV
3805q;4;0.282368898;0.323156327;0.941176471;3.128782781;2;1.046681643;0.335970029;0.828130617;0.829242527;1.781907173;1.159217573;S;8;73.7;69.01;PASV
3805q;6;0.280934537;0.263169315;1;NA;NA;NA;0.796258466;0.843245339;0.902388709;0.984853403;0.492426702;R;7;54.3;54.82;PASV
3805q;8;0.299594172;0.339154032;1;1.492654377;-2;1.309733152;0.335970029;0.964163115;NA;-1.130462115;2.802064773;S;9;84.77;82.55;PASV
3805q;10;0.294010551;0.281006625;1;4.98223582;3;1.033762547;0.298214286;0.943452381;0.581968806;2.879198457;-0.169838684;K;9;69.14;75.39;PASV
3805q;11;0.311128192;0.282154163;0.857142857;1.693110388;-2;1.166197517;0.304464286;0.897916667;0.788014139;1.170071253;0.585035626;K;8;64.71;70.57;PASV
3805q;14;0.282237909;0.314144015;0.923076923;6.899387029;5;1.118572403;0.2375;0.875;0.686820221;1.922653287;0.114028783;R;8;86.07;83.72;PASV
3805q;15;0.312984255;0.306589567;1;5.272315564;-2;1.297536878;0.167857143;0.905059524;1.044286542;1.200470174;0.053691381;R;6;85.29;85.94;PASV
3805q;16;0.303740228;0.339633465;1;6.329720906;3;1.249473631;0.185416667;0.957142857;NA;1.360091989;4.047341824;S;8;82.42;86.07;PASV
3805q;20;0.308991492;0.339550929;1;5.860152911;3;1.055962098;0.224107143;0.905059524;NA;0.243622083;3.489106871;P;8;75.26;80.21;PASV
3805q;22;0.307459805;0.307676554;1;3.173924437;-4;1.30658102;0.255357143;0.975;NA;0.335234613;-0.3789264;R;8;89.84;80.21;PASV
3805q;23;0.312338838;0.307068606;0.8125;7.006393249;2;1.192340863;0.830059524;0.927083333;0.961640978;1.922653287;0.114028783;R;8;74.74;76.43;PASV
3805q;27;0.34342484;0.351307201;0.941176471;5.757498757;2;1.35651674;0.52827381;0.9375;0.935052812;1.877701899;0.670586963;K;7;80.34;81.64;PASV
3805q;28;0.330893852;0.338534522;1;4.230788376;-3;1.269427244;0.36875;0.875892857;0.766345686;2.433613355;0.670262971;P;8;73.18;70.96;PASV
3805q;29;0.285695204;0.356538494;1;3.474222517;-5;1.175365016;0.47827381;0.94375;0.851844528;3.076653716;0.348742791;P;8;84.77;74.61;PASV
3805q;30;0.308742567;0.289779767;1;4.45117101;-2;1.189867926;0.642857143;0.887202381;0.879522562;1.832151264;0.068777771;R;4;79.43;77.21;PASV
3805q;35;0.286416428;0.294067101;1;4.808305375;1;1.123047028;0.491071429;0.979166667;0.839329915;2.17443747;-0.102365332;K;10;78.91;79.43;PASV
3805q;36;0.295053164;0.278295502;1;4.705920089;-3;1.268143233;0.825595238;0.961309524;0.644979119;2.335374916;0.320389598;P;8;79.95;85.68;PASV
3805q;39;0.323832563;0.301354119;1;8.19450551;0;1.23527656;0.638392857;0.839583333;0.890808647;2.677661122;0.149246494;R;6;78.65;73.05;PASV
3805q;42;0.333277983;0.295235646;1;5.835784921;0;1.22447517;0.681845238;0.933035714;0.843818903;2.799021979;0.209926923;K;7;89.45;87.76;PASV
3805q;45;0.303528901;0.286717668;1;5.299316867;-2;1.177055535;0.836904762;1;0.773868301;2.564949357;0.092890612;P;6;88.67;81.64;PASV
3805q;46;0.273643961;0.29642378;1;7.025538315;0;1.065272377;0.627380952;0.958333333;0.700050573;3.659609072;0.220366623;R;7;91.41;91.54;PASV
3805q;48;0.342336068;0.316849123;0.916666667;6.395929155;-1;1.081972655;0.749404762;0.911309524;1.157664597;3.659609072;0.220366623;S;8;85.94;85.16;PASV
3805q;49;0.272695494;0.363050424;1;5.343609356;-2;1.110731339;0.825;0.930059524;0.824640254;4.066173685;0.42364893;K;9;83.59;84.51;PASV
3805q;51;0.288300779;0.33521862;1;7.006393249;-1;1.014022553;0.894345238;0.975;0.611068116;2.783377422;0.845145005;P;8;91.54;85.81;PASV
3805q;53;0.279692985;0.312302806;0.916666667;3.631300784;6;1.050758061;0.822619048;0.9375;0.639586669;4.434058293;0.019804569;P;9;91.41;91.41;PASV
3805q;54;0.294018974;0.326597353;1;4.429733962;-6;1.144289282;0.801785714;0.964285714;0.684575613;5.604129545;-0.565231057;P;7;88.54;93.36;PASV
3805q;56;0.313746325;0.330126619;1;7.006393249;-1;1.066801593;0.626488095;0.961309524;0.606420315;5.279134547;0.442342696;R;11;90.23;92.32;PASV
3805q;58;0.309554117;0.332336628;1;6.984407631;1;1.108267951;0.861904762;0.91875;0.849852119;1.887069649;0.943534825;S;11;91.8;90.89;PASV
3805q;59;0.300843868;0.298731;1;5.899897354;-2;1.0755497;0.864285714;0.925892857;0.565542975;4.066173685;0.42364893;S;11;96.53;90.45;PASV
3mxkv;1;0.37284159;0.380902708;0.923076923;6.395929155;-1;1.265018311;0.756845518;0.97118519;0.675714133;8.094683649;0.680045994;S;13;NA;NA;LANG
3mxkv;2;0.291530636;0.334770771;0.928571429;6.329720906;-2;1.180332963;0.893266261;0.921687375;0.489678493;6.4492058;-0.14269293;K;14;72.01;89.58;LANG
3mxkv;4;0.304937937;0.376804423;0.909090909;7.985143931;4;1.297425255;0.858540981;0.993684196;0.465361448;6.978213743;0.121811041;P;12;82.42;99.22;LANG
3mxkv;6;0.282776237;0.362042086;1;7.025538315;-1;1.256220048;0.930471918;0.97118519;0.551379791;4.924143263;0.264847054;R;16;75.52;98.83;LANG
3mxkv;7;0.285731891;0.314943843;0.818181818;6.931146232;-1;1.262344797;0.964285714;1;0.488192718;5.279134547;0.442342696;S;16;100;100;LANG
3mxkv;9;0.313162523;0.406508849;1;5.783825182;1;1.180577303;0.848214286;0.943452381;0.465711557;6.4492058;-0.14269293;K;15;92.97;97.53;LANG
3mxkv;11;0.315492681;0.396329421;1;8.108021221;0;1.141583657;0.939285714;0.785119048;0.518205643;3.916502752;0.768667309;P;12;96.22;98.7;LANG
3mxkv;13;0.294721876;0.383453406;1;6.959398512;-1;1.013000865;0.78452381;1;0.500521953;5.279134547;0.442342696;R;14;98.83;100;LANG
3mxkv;15;0.309411559;0.476845503;1;7.006393249;0;1.230362506;0.919642857;0.873809524;0.566181839;6.924612396;1.265081621;S;18;63.28;96.48;LANG
3mxkv;17;0.279951998;0.430672057;1;6.931146232;1;1.148281813;0.939285714;1;0.580633601;6.336825731;1.558974953;K;14;87.11;100;LANG
3mxkv;19;0.314861236;0.459431145;1;8.130647968;1;1.123045876;1;0.95;0.587230627;5.279134547;0.442342696;P;10;95.05;97.79;LANG
3mxkv;21;0.298211133;0.393815206;1;5.80814249;-1;1.162650161;0.904761905;1;0.478318181;6.924612396;1.265081621;R;16;70.31;78.65;LANG
3mxkv;23;0.291741899;0.381062337;0.823529412;6.984407631;-1;1.009840906;0.982142857;1;0.466394626;8.094683649;0.680045994;S;18;87.76;99.22;LANG
3mxkv;25;0.327848796;0.461789918;1;8.150467912;0;1.020647844;0.961309524;0.982142857;0.4833951;8.094683649;0.680045994;K;16;88.8;99.09;LANG
3mxkv;29;0.314327223;0.448691448;1;8.130647968;0;1.198518322;0.96875;1;0.54988311;6.978213743;0.121811041;R;16;86.98;92.58;LANG
3mxkv;30;0.308401457;0.364098926;1;8.053569169;0;0.985914651;0.803571429;0.908333333;0.596002425;6.978213743;0.121811041;P;11;86.98;98.57;LANG
3mxkv;31;0.312491059;0.429287493;1;8.19450551;0;1.016807149;0.854761905;1;0.705773541;8.094683649;0.680045994;S;18;85.81;88.93;LANG
3mxkv;33;0.31739035;0.40197081;0.909090909;8.150467912;1;0.917191097;0.964285714;0.975;0.641556919;5.279134547;0.442342696;K;17;89.97;99.48;LANG
3mxkv;35;0.290343893;0.485656166;1;8.082402254;2;0.998999304;0.885714286;1;0.661126614;6.336825731;1.558974953;P;15;92.71;96.88;LANG
3mxkv;37;0.304253169;0.416805744;1;8.167635715;0;1.003923254;0.921428571;0.96875;0.591771671;8.094683649;0.680045994;R;15;91.54;100;LANG
3mxkv;39;0.328002206;0.430153728;1;8.02125618;0;1.005777523;0.964285714;1;0.604601485;8.094683649;0.680045994;S;16;39.06;86.07;LANG
3mxkv;41;0.32074107;0.450193102;1;7.849713758;0;0.985069633;0.857738095;0.982142857;0.622792116;8.094683649;0.680045994;P;16;92.71;100;LANG
3mxkv;43;0.348195544;0.370166206;1;4.420903882;-3;0.900765181;0.905059524;0.947916667;0.596051369;8.094683649;0.680045994;P;15;98.7;84.64;LANG
3mxkv;45;0.285763238;0.339093897;1;6.899387029;1;1.010053663;1;1;0.619039314;8.094683649;0.680045994;R;16;91.41;95.44;LANG
3mxkv;47;0.307893336;0.435385678;0.9;8.167635715;0;1.009854161;0.95;1;0.54189292;8.094683649;0.680045994;S;17;97.14;90.89;LANG
3mxkv;49;0.300632485;0.399062999;1;8.167635715;0;0.98669247;0.946428571;0.964285714;0.559019511;6.924612396;1.265081621;K;17;62.5;84.51;LANG
3mxkv;51;0.325384317;0.339500563;1;8.108021221;0;1.03085252;0.904761905;0.975;0.681945721;5.220355825;1.00074;P;13;94.92;84.24;LANG
3mxkv;53;0.312929507;0.340161848;0.833333333;7.944846711;0;0.970568244;0.758928571;0.982142857;0.589338633;8.094683649;0.680045994;R;14;95.96;97.79;LANG
3mxkv;55;0.297649954;0.47429605;1;8.053569169;0;0.99625406;0.939285714;0.9125;0.592977126;5.220355825;1.00074;S;17;90.23;98.44;LANG
3mxkv;57;0.295360574;0.390867127;1;8.167635715;0;0.992765481;0.850892857;0.943452381;0.592783076;8.094683649;0.680045994;K;16;97.14;98.44;LANG
3mxkv;59;0.312709841;0.345216537;1;8.150467912;0;0.90696337;0.943452381;0.982142857;0.450087602;8.094683649;0.680045994;P;15;96.74;97.79;LANG
3mxkv;61;0.32530704;0.318546677;1;6.779543048;-1;0.981493729;0.946428571;1;0.49088077;8.094683649;0.680045994;R;15;96.48;94.4;LANG
3w83d;1;0.312918534;0.31354004;0.909090909;3.656498045;3;1.27355747;0.464603269;0.746859152;0.933448996;4.271494037;0.946162951;S;14;NA;NA;LANG
3w83d;2;0.326324727;0.295465384;0.933333333;6.899387029;1;1.204721928;0.78499794;0.912603113;0.690535733;8.094683649;0.680045994;K;9;50;69.01;LANG
3w83d;4;0.33331048;NA;NA;4.603316617;0;1.134052291;0.691452051;0.657444647;0.773583035;4.691347882;0.736236029;P;11;77.47;73.05;LANG
3w83d;6;0.388094647;0.343530846;0.909090909;3.630383247;0;1.025232395;0.820077649;0.871167123;0.963249016;3.574216546;0.939810413;R;9;81.9;82.94;LANG
3w83d;7;0.323791087;0.254382551;1;8.130647968;1;1.126880101;0.803571429;0.84672619;0.727580567;4.691347882;0.736236029;S;13;81.64;42.58;LANG
3w83d;9;0.351209198;0.275771809;1;6.899387029;2;1.049722167;0.672916667;0.380952381;0.816632668;4.691347882;0.736236029;K;13;74.22;61.59;LANG
3w83d;11;0.38335995;0.326214224;1;5.835784921;1;0.997255413;0.939285714;0.982142857;0.827365379;5.279134547;0.442342696;P;9;30.86;57.03;LANG
3w83d;13;0.343070959;0.323505926;1;7.985143931;0;0.966799561;0.839285714;0.936309524;0.665518457;5.80814249;0.706846668;R;12;66.02;28.52;LANG
3w83d;15;0.339882169;0.311778655;1;8.130647968;1;0.996938331;0.982142857;0.894642857;0.708296835;5.220355825;1.00074;S;13;72.79;28.52;LANG
3w83d;17;0.387493244;0.383605146;1;6.899387029;1;0.988803415;0.892857143;0.725892857;0.719490506;4.691347882;0.736236029;K;12;75.13;58.59;LANG
3w83d;19;0.346443576;0.314066907;1;8.182279739;1;0.87343897;0.914285714;0.947916667;0.827110377;4.271494037;0.946162951;P;9;66.93;57.68;LANG
3w83d;21;0.364931296;0.296296762;1;8.182279739;1;0.975506098;0.88125;0.893452381;0.653930296;5.80814249;0.706846668;R;12;64.58;29.69;LANG
3w83d;23;0.35534358;0.345582984;1;6.984407631;-1;1.021430944;0.94047619;0.905059524;0.511573908;8.094683649;0.680045994;S;11;66.41;50;LANG
3w83d;26;0.349330409;0.282746539;1;8.082402254;1;0.974309444;0.89047619;0.975;0.596385314;8.094683649;0.680045994;S;15;65.89;24.09;LANG
3w83d;27;0.326782431;0.341884494;1;7.055887886;2;0.896580105;0.950892857;0.950892857;0.670383453;5.80814249;0.706846668;P;9;70.7;76.43;LANG
3w83d;29;0.379149233;0.351628824;0.785714286;6.984407631;1;0.994406888;0.846428571;0.922619048;0.806029883;4.271494037;0.946162951;R;11;67.84;34.11;LANG
3w83d;31;0.356547832;0.326157292;1;7.041994754;0;0.940081845;0.901785714;0.8875;0.678168517;5.80814249;0.706846668;S;14;41.02;36.33;LANG
3w83d;33;0.37773034;0.346019904;1;8.082402254;1;0.989615242;0.828571429;0.894642857;0.541109941;6.978213743;0.121811041;K;13;41.67;57.29;LANG
3w83d;35;0.345348703;0.387731274;0.928571429;5.272315564;1;0.951812548;0.939285714;0.943452381;0.61161839;5.80814249;0.706846668;P;11;29.69;26.3;LANG
3w83d;37;0.327970522;0.305775503;1;6.931146232;-1;0.951647169;0.979166667;0.975;0.583206827;4.271494037;0.946162951;R;11;71.74;69.01;LANG
